median
  iHFBZ    iSF    iTF   iIF2    iHF    iIF  iBFBZ  iTFBM iMVFBC   iMVF   iISF    iBF deg  interval
  7.297  3.910  3.839  2.328  7.297  2.551  0.000  1.657  0.000 10.106  0.390  0.000 4	[-0.300000, 0.200000]
  6.914  3.489  3.480  2.185  6.914  2.456  0.000  1.520  0.000  9.218  0.209  0.000 5	[-0.300000, 0.200000]
  8.332  4.348  4.251  2.685  8.332  2.896  0.000  1.783  0.000 11.980  0.348  0.000 6	[-0.300000, 0.200000]
 11.081  6.936  7.024  2.715 11.081  3.388  0.000  2.664  0.000 13.030  0.573  0.000 7	[-0.300000, 0.200000]
  8.483  4.343  4.465  2.585  8.483  2.793  0.000  2.043  0.000 11.033  0.382  0.000 11	[-0.300000, 0.200000]
  8.399  4.626  4.449  2.502  8.399  2.856  0.000  1.846  0.000 10.992  0.389  0.000 16	[-0.300000, 0.200000]
  9.515  4.772  4.590  2.591  9.515  2.591  0.000  1.924  0.000 11.410  0.258  0.000 21	[-0.300000, 0.200000]
  9.390  5.854  5.862  2.704  9.390  3.113  0.000  2.500  0.000 13.528  0.363  0.000 26	[-0.300000, 0.200000]
 10.194  5.700  5.476  2.943 10.194  3.057  0.000  2.487  0.000 13.668  0.416  0.000 31	[-0.300000, 0.200000]

  3.915  2.065  2.051  0.462  3.915  0.487  0.000  0.987  0.000  4.446  0.061  0.000 4	[-0.150000, 0.100000]
  4.078  2.106  2.088  0.535  4.078  0.547  0.000  0.992  0.000  5.146  0.084  0.000 5	[-0.150000, 0.100000]
  3.273  1.724  1.763  0.528  3.273  0.528  0.000  0.864  0.000  3.938  0.072  0.000 6	[-0.150000, 0.100000]
  3.656  1.870  1.805  0.440  3.656  0.440  0.000  0.896  0.000  4.159  0.047  0.000 7	[-0.150000, 0.100000]
  3.016  1.602  1.539  0.419  3.016  0.433  0.000  0.740  0.000  3.907  0.040  0.000 11	[-0.150000, 0.100000]
  3.970  2.036  2.041  0.476  3.970  0.498  0.000  0.931  0.000  4.438  0.075  0.000 16	[-0.150000, 0.100000]
  3.842  1.979  1.868  0.494  3.842  0.504  0.000  0.911  0.000  4.356  0.130  0.000 21	[-0.150000, 0.100000]
  3.403  1.812  1.823  0.496  3.403  0.521  0.000  0.876  0.000  4.695  0.053  0.000 26	[-0.150000, 0.100000]
  3.443  1.780  1.854  0.461  3.443  0.472  0.000  0.884  0.000  4.120  0.061  0.000 31	[-0.150000, 0.100000]

  3.013  1.617  1.612  0.227  3.013  0.235  0.000  0.781  0.000  3.495  0.046  0.000 4	[-0.100000, 0.100000]
  2.361  1.213  1.209  0.225  2.361  0.229  0.000  0.600  0.000  2.518  0.020  0.000 5	[-0.100000, 0.100000]
  2.771  1.429  1.439  0.214  2.771  0.219  0.000  0.705  0.000  2.907  0.016  0.000 6	[-0.100000, 0.100000]
  2.526  1.330  1.333  0.281  2.526  0.287  0.000  0.623  0.000  2.616  0.021  0.000 7	[-0.100000, 0.100000]
  2.865  1.508  1.508  0.210  2.865  0.236  0.000  0.734  0.000  3.111  0.014  0.000 11	[-0.100000, 0.100000]
  2.520  1.269  1.262  0.235  2.520  0.239  0.000  0.607  0.000  2.711  0.018  0.000 16	[-0.100000, 0.100000]
  2.982  1.508  1.499  0.258  2.982  0.267  0.000  0.734  0.000  3.179  0.027  0.000 21	[-0.100000, 0.100000]
  2.537  1.370  1.398  0.213  2.537  0.225  0.000  0.700  0.000  2.970  0.022  0.000 26	[-0.100000, 0.100000]
  3.132  1.547  1.550  0.235  3.132  0.235  0.000  0.727  0.000  3.304  0.016  0.000 31	[-0.100000, 0.100000]

  3.657  2.860  2.339  0.391  3.657  0.394  0.000  1.159  0.000  6.498  0.036  0.000 4	[-0.300000, -0.200000]
  4.825  2.132  1.767  0.450  4.825  0.450  0.000  0.872  0.000  5.245  0.063  0.000 5	[-0.300000, -0.200000]
  5.621  2.242  1.654  0.484  5.621  0.493  0.000  0.763  0.000  5.261  0.056  0.000 6	[-0.300000, -0.200000]
  4.901  2.937  2.365  0.502  4.901  0.509  0.000  1.137  0.000  6.685  0.055  0.000 7	[-0.300000, -0.200000]
  5.239  2.250  1.906  0.463  5.239  0.473  0.000  0.891  0.000  5.407  0.053  0.000 11	[-0.300000, -0.200000]
  7.356  2.279  1.907  0.568  7.356  0.568  0.000  0.955  0.000  5.342  0.116  0.000 16	[-0.300000, -0.200000]
  5.975  2.459  2.009  0.578  5.975  0.578  0.000  1.005  0.000  5.567  0.075  0.000 21	[-0.300000, -0.200000]
