median
     IF  MVFBC   HFBZ    IF2     BF   TFBM    MVF   BFBZ     SF    ISF     TF     HF deg  interval
  4.048  0.000  5.598  4.048  0.000  5.598 21.910  0.000 11.342  0.571 11.610 11.610 4	[-0.100000 0.100000]
  3.171  0.000  4.953  3.171  0.000  4.953 19.352  0.000  9.765  0.588 10.017 10.017 5	[-0.100000 0.100000]
  3.051  0.000  4.307  3.051  0.000  4.307 17.483  0.000  8.074  0.660  8.653  8.653 6	[-0.100000 0.100000]
  3.783  0.000  4.911  3.783  0.000  4.911 19.507  0.000 10.085  0.441 10.210 10.210 7	[-0.100000 0.100000]
  3.459  0.000  5.582  3.359  0.000  5.582 20.277  0.000 10.216  0.690 10.805 10.805 11	[-0.100000 0.100000]
  3.840  0.000  3.915  3.840  0.000  3.915 18.854  0.000  9.214  0.577  9.863  9.863 16	[-0.100000 0.100000]
  3.092  0.000  4.560  3.092  0.000  4.560 17.392  0.000  8.705  0.699  9.326  9.326 21	[-0.100000 0.100000]
  3.470  0.000  5.269  3.470  0.000  5.269 18.764  0.000  9.816  0.211 10.146 10.146 26	[-0.100000 0.100000]
  3.497  0.000  4.264  3.497  0.000  4.264 19.075  0.000  9.039  0.820 10.444 10.444 31	[-0.100000 0.100000]

  0.973  0.000 12.877  0.973  0.000  2.620 11.426  0.000  5.451  0.146  5.222 12.877 4	[-0.300000 -0.200000]
  1.548  0.000 26.221  1.548  0.000  2.837 13.856  0.000  6.680  0.296  5.645 26.221 5	[-0.300000 -0.200000]
  1.263  0.000 16.948  1.263  0.000  2.405 13.910  0.000  6.137  0.123  4.956 16.948 6	[-0.300000 -0.200000]
  1.322  0.000 17.245  1.322  0.000  2.665 12.181  0.000  5.997  0.176  5.476 17.245 7	[-0.300000 -0.200000]
  1.138  0.000  7.266  1.138  0.000  2.395 12.496  0.000  5.657  0.109  4.911  7.266 11	[-0.300000 -0.200000]
  1.418  0.000 18.756  1.418  0.000  2.300 12.817  0.000  6.208  0.179  4.647 18.756 16	[-0.300000 -0.200000]
  1.323  0.000 15.100  1.323  0.000  2.186 14.268  0.000  6.163  0.213  4.463 15.100 21	[-0.300000 -0.200000]
  1.105  0.000  9.029  1.105  0.000  2.172 11.053  0.000  5.069  0.119  4.449  9.029 26	[-0.300000 -0.200000]
  1.520  0.000 14.181  1.520  0.000  2.150 13.796  0.000  6.006  0.211  4.338 14.181 31	[-0.300000 -0.200000]

  1.157  0.000 14.844  1.157  0.000  2.437 11.739  0.000  5.728  0.203  4.888 14.844 4	[0.200000 0.300000]
  1.225  0.000 12.375  1.225  0.000  3.036 14.428  0.000  6.927  0.211  6.089 12.375 5	[0.200000 0.300000]
  1.347  0.000 15.707  1.347  0.000  2.960 14.851  0.000  6.824  0.160  6.197 15.707 6	[0.200000 0.300000]
  1.369  0.000 16.281  1.369  0.000  2.779 13.061  0.000  6.125  0.168  5.518 16.281 7	[0.200000 0.300000]
  1.457  0.000 17.129  1.457  0.000  2.502 13.243  0.000  6.533  0.175  5.585 17.129 11	[0.200000 0.300000]
  1.186  0.000  7.709  1.186  0.000  2.878 13.898  0.000  6.906  0.114  6.130  7.709 16	[0.200000 0.300000]
  1.229  0.000 10.540  1.229  0.000  2.961 13.571  0.000  6.541  0.173  6.001 10.540 21	[0.200000 0.300000]
  1.170  0.000  8.329  1.170  0.000  2.469 11.704  0.000  5.646  0.100  5.022  8.329 26	[0.200000 0.300000]
  1.469  0.000 14.651  1.469  0.000  2.538 14.457  0.000  6.356  0.189  5.260 14.651 31	[0.200000 0.300000]

