mean
  iHFBZ    iSF    iTF   iIF2    iHF    iIF  iBFBZ  iTFBM iMVFBC   iMVF   iISF    iBF deg  interval
 10.027  6.871  6.742  3.100 10.027  3.539  0.587  2.761  3.522 14.916  0.688  0.587 4	[-0.300000 0.200000]
  8.943  5.603  5.431  3.704  8.943  3.943  0.238  2.326  2.102 12.458  1.055  0.238 5	[-0.300000 0.200000]
  9.728  6.569  6.483  3.414  9.728  3.665  0.220  2.882  2.577 14.644  0.671  0.220 6	[-0.300000 0.200000]
 12.454  8.762  8.729  4.037 12.454  4.709  0.344  3.758  4.111 17.201  1.086  0.344 7	[-0.300000 0.200000]
 10.356  6.885  6.799  3.668 10.356  4.065  0.138  2.953  2.985 14.759  0.873  0.138 11	[-0.300000 0.200000]
 10.399  7.006  6.840  3.529 10.399  3.910  0.099  2.950  2.872 14.650  0.881  0.099 16	[-0.300000 0.200000]
 10.170  6.274  6.044  3.630 10.170  3.924  0.061  2.559  2.536 14.464  0.650  0.061 21	[-0.300000 0.200000]
 10.636  7.325  7.181  3.467 10.636  3.749  0.043  3.213  2.291 15.524  0.825  0.043 26	[-0.300000 0.200000]
 12.071  7.925  7.947  4.266 12.071  4.675  0.062  3.598  3.694 16.140  1.234  0.062 31	[-0.300000 0.200000]

  5.189  2.915  2.910  0.571  5.189  0.619  0.105  1.379  0.674  5.996  0.168  0.105 4	[-0.150000 0.100000]
  5.034  2.933  2.900  0.722  5.034  0.805  0.104  1.344  0.883  6.330  0.212  0.104 5	[-0.150000 0.100000]
  3.933  2.144  2.142  0.580  3.933  0.590  0.013  1.033  0.138  4.762  0.175  0.013 6	[-0.150000 0.100000]
  4.878  2.890  2.839  0.774  4.878  0.842  0.060  1.328  0.745  6.160  0.237  0.060 7	[-0.150000 0.100000]
  4.567  2.479  2.483  0.574  4.567  0.631  0.030  1.149  0.730  5.181  0.173  0.030 11	[-0.150000 0.100000]
  5.480  3.317  3.287  0.680  5.480  0.791  0.044  1.504  1.129  6.482  0.232  0.044 16	[-0.150000 0.100000]
  5.308  2.957  2.930  0.628  5.308  0.652  0.013  1.384  0.506  5.816  0.208  0.013 21	[-0.150000 0.100000]
  4.235  2.409  2.415  0.564  4.235  0.588  0.009  1.130  0.426  5.283  0.152  0.009 26	[-0.150000 0.100000]
  4.895  2.693  2.661  0.539  4.895  0.602  0.013  1.208  0.821  5.654  0.171  0.013 31	[-0.150000 0.100000]

  3.627  1.933  1.932  0.309  3.627  0.344  0.077  0.885  0.529  4.050  0.101  0.077 4	[-0.100000 0.100000]
  3.011  1.571  1.573  0.280  3.011  0.286  0.020  0.762  0.176  3.309  0.078  0.020 5	[-0.100000 0.100000]
  3.555  1.831  1.834  0.291  3.555  0.310  0.032  0.863  0.355  3.864  0.084  0.032 6	[-0.100000 0.100000]
  2.894  1.500  1.503  0.329  2.894  0.331  0.004  0.735  0.044  3.212  0.091  0.004 7	[-0.100000 0.100000]
  3.656  1.835  1.840  0.264  3.656  0.282  0.020  0.856  0.396  3.885  0.071  0.020 11	[-0.100000 0.100000]
  3.151  1.628  1.629  0.297  3.151  0.311  0.010  0.761  0.315  3.450  0.087  0.010 16	[-0.100000 0.100000]
  3.715  1.920  1.923  0.306  3.715  0.328  0.009  0.875  0.371  4.016  0.093  0.009 21	[-0.100000 0.100000]
  3.372  1.814  1.821  0.353  3.372  0.360  0.005  0.872  0.266  3.784  0.117  0.005 26	[-0.100000 0.100000]
  3.389  1.700  1.697  0.314  3.389  0.332  0.005  0.801  0.342  3.712  0.076  0.005 31	[-0.100000 0.100000]

  9.982  3.399  3.123  0.480  9.982  0.507  0.082  1.524  0.600  7.266  0.122  0.082 4	[-0.300000 -0.200000]
  8.798  2.625  2.326  0.613  8.798  0.618  0.004  1.149  0.214  6.018  0.167  0.004 5	[-0.300000 -0.200000]
 11.133  2.758  2.362  0.573 11.133  0.604  0.050  1.086  0.771  6.387  0.140  0.050 6	[-0.300000 -0.200000]
 10.138  3.078  2.695  0.590 10.138  0.601  0.014  1.314  0.382  6.926  0.148  0.014 7	[-0.300000 -0.200000]
  9.103  2.665  2.264  0.606  9.103  0.634  0.015  1.091  0.529  6.196  0.163  0.015 11	[-0.300000 -0.200000]
 11.824  2.777  2.391  0.721 11.824  0.742  0.008  1.146  0.452  6.350  0.224  0.008 16	[-0.300000 -0.200000]
  9.545  2.837  2.524  0.696  9.545  0.715  0.007  1.231  0.471  6.436  0.183  0.007 21	[-0.300000 -0.200000]
  7.688  2.596  2.309  0.580  7.688  0.599  0.006  1.082  0.412  6.079  0.110  0.006 26	[-0.300000 -0.200000]
 12.424  2.964  2.626  0.746 12.424  0.757  0.003  1.282  0.512  6.686  0.227  0.003 31	[-0.300000 -0.200000]

  9.889  2.599  2.286  0.549  9.889  0.557  0.019  1.134  0.252  5.879  0.178  0.019 4	[0.200000 0.300000]
  7.550  2.379  2.029  0.599  7.550  0.599  0.002  0.986  0.098  5.632  0.152  0.002 5	[0.200000 0.300000]
 12.469  3.266  2.957  0.683 12.469  0.698  0.028  1.441  0.569  7.227  0.188  0.028 6	[0.200000 0.300000]
  9.749  2.534  2.116  0.611  9.749  0.618  0.004  1.036  0.334  5.924  0.144  0.004 7	[0.200000 0.300000]
 14.451  3.110  2.701  0.737 14.451  0.773  0.022  1.296  0.875  7.108  0.201  0.022 11	[0.200000 0.300000]
