mean
  iHFBZ    iSF    iTF   iIF2    iHF    iIF  iBFBZ  iTFBM iMVFBC   iMVF   iISF    iBF deg  interval
 0.0064 0.0356 0.0305 0.0566 0.0103 0.0478 0.1387 0.0389 0.0358 0.0228 0.0425 0.0655 4	[-0.300000, 0.200000]
 0.0109 0.0439 0.0621 0.0676 0.0157 0.0622 0.2082 0.0682 0.0451 0.0316 0.0541 0.1054 5	[-0.300000, 0.200000]
 0.0119 0.0481 0.0743 0.0781 0.0180 0.0703 0.2647 0.0859 0.0531 0.0366 0.0605 0.1378 6	[-0.300000, 0.200000]
 0.0129 0.0536 0.0864 0.0852 0.0199 0.0770 0.3256 0.1067 0.0573 0.0412 0.0671 0.1630 7	[-0.300000, 0.200000]
 0.0177 0.0804 0.1819 0.1213 0.0286 0.1122 0.6393 0.2043 0.0848 0.0629 0.0930 0.3265 11	[-0.300000, 0.200000]
 0.0258 0.1111 0.3374 0.1520 0.0392 0.1509 1.1971 0.3655 0.1137 0.0864 0.1193 0.5655 16	[-0.300000, 0.200000]
 0.0296 0.1350 0.5298 0.2061 0.0493 0.1959 1.8679 0.5681 0.1631 0.1018 0.1595 0.9523 21	[-0.300000, 0.200000]
 0.0353 0.1731 0.7776 0.2483 0.0603 0.2357 2.7152 0.8265 0.1867 0.1335 0.1900 1.3780 26	[-0.300000, 0.200000]
 0.0386 0.2066 1.0833 0.2866 0.0701 0.2834 3.7642 1.1045 0.2186 0.1517 0.2078 1.8835 31	[-0.300000, 0.200000]

 0.0111 0.0355 0.0480 0.0641 0.0139 0.0514 0.1534 0.0500 0.0378 0.0275 0.0510 0.0779 4	[-0.150000, 0.100000]
 0.0107 0.0400 0.0623 0.0683 0.0158 0.0624 0.2075 0.0694 0.0433 0.0317 0.0505 0.1088 5	[-0.150000, 0.100000]
 0.0119 0.0477 0.0778 0.0786 0.0170 0.0687 0.2638 0.0866 0.0512 0.0353 0.0607 0.1323 6	[-0.150000, 0.100000]
 0.0133 0.0547 0.0901 0.0852 0.0182 0.0784 0.3226 0.1042 0.0551 0.0401 0.0647 0.1641 7	[-0.150000, 0.100000]
 0.0179 0.0785 0.1807 0.1218 0.0285 0.1093 0.6399 0.2017 0.0814 0.0595 0.0942 0.3219 11	[-0.150000, 0.100000]
 0.0239 0.1145 0.3224 0.1602 0.0390 0.1555 1.1917 0.3554 0.1148 0.0877 0.1169 0.6014 16	[-0.150000, 0.100000]
 0.0303 0.1343 0.4407 0.1856 0.0339 0.1832 1.7445 0.4548 0.1552 0.1011 0.1512 0.8555 21	[-0.150000, 0.100000]
 0.0240 0.1623 0.7480 0.1928 0.0509 0.1921 2.5348 0.6938 0.1910 0.1100 0.1599 1.1346 26	[-0.150000, 0.100000]
 0.0369 0.1679 1.0053 0.2551 0.0620 0.2294 3.5646 1.0181 0.1929 0.1179 0.1745 1.7265 31	[-0.150000, 0.100000]

 0.0064 0.0319 0.0385 0.0454 0.0107 0.0372 0.1373 0.0473 0.0356 0.0271 0.0425 0.0615 4	[-0.100000, 0.100000]
 0.0097 0.0382 0.0524 0.0605 0.0107 0.0600 0.2149 0.0613 0.0453 0.0276 0.0400 0.0926 5	[-0.100000, 0.100000]
